Date;Ticker;Close
22/03/2024;ADI;1,9351E+16
25/03/2024;ADI;1,9063E+15
26/03/2024;ADI;1,8896E+15
27/03/2024;ADI;1,9333E+15
28/03/2024;ADI;1,9779E+15
2/01/2024;ANSS;3530
3/01/2024;ANSS;3,4322E+15
4/01/2024;ANSS;3,4416E+15
5/01/2024;ANSS;3,4408E+15
8/01/2024;ANSS;3,4863E+15
9/01/2024;ANSS;3,5395E+16
10/01/2024;ANSS;3,5486E+15
11/01/2024;ANSS;3,5779E+15
12/01/2024;ANSS;3,4648E+15
16/01/2024;ANSS;3,2742E+15
17/01/2024;ANSS;3,3024E+14
18/01/2024;ANSS;3,2827E+15
19/01/2024;ANSS;3370
22/01/2024;ANSS;3,4102E+15
23/01/2024;ANSS;3,4186E+15
24/01/2024;ANSS;3,3957E+16
25/01/2024;ANSS;3,3942E+15
26/01/2024;ANSS;3,3224E+14
29/01/2024;ANSS;3,3319E+16
30/01/2024;ANSS;3,3096E+15
31/01/2024;ANSS;3,2783E+15
1/02/2024;ANSS;3,3266E+15
2/02/2024;ANSS;33525
5/02/2024;ANSS;3375
6/02/2024;ANSS;3,3666E+15
7/02/2024;ANSS;3,3693E+16
8/02/2024;ANSS;3,4533E+15
9/02/2024;ANSS;3,4228E+15
12/02/2024;ANSS;3,3788E+15
13/02/2024;ANSS;3,2752E+15
14/02/2024;ANSS;3300
15/02/2024;ANSS;3,3098E+15
16/02/2024;ANSS;3,2985E+15
20/02/2024;ANSS;3,3214E+15
21/02/2024;ANSS;3,2863E+15
22/02/2024;ANSS;3,4034E+15
23/02/2024;ANSS;3,4089E+15
26/02/2024;ANSS;3,3632E+16
27/02/2024;ANSS;3,3577E+15
28/02/2024;ANSS;3,3309E+15
29/02/2024;ANSS;3,3417E+15
1/03/2024;ANSS;3,3962E+15
4/03/2024;ANSS;3,4048E+15
5/03/2024;ANSS;3,2879E+15
6/03/2024;ANSS;3,3586E+15
7/03/2024;ANSS;3,3937E+15
8/03/2024;ANSS;3,3511E+15
11/03/2024;ANSS;3,3357E+16
12/03/2024;ANSS;3,3773E+15
13/03/2024;ANSS;3,2937E+15
14/03/2024;ANSS;3,3029E+15
15/03/2024;ANSS;3,2788E+15
18/03/2024;ANSS;3,3527E+15
19/03/2024;ANSS;3,4237E+15
20/03/2024;ANSS;3,4332E+16
21/03/2024;ANSS;3,482E+16
22/03/2024;ANSS;3,4924E+14
25/03/2024;ANSS;3,4752E+15
26/03/2024;ANSS;3,4984E+15
27/03/2024;ANSS;3,4793E+16
28/03/2024;ANSS;3,4716E+15
2/01/2024;AON;2,8802E+15
3/01/2024;AON;2,9089E+15
4/01/2024;AON;2,9074E+14
5/01/2024;AON;2,8959E+15
8/01/2024;AON;2,9554E+15
9/01/2024;AON;2,9398E+15
10/01/2024;AON;2,993E+16
11/01/2024;AON;2,9861E+15
12/01/2024;AON;3,0024E+14
16/01/2024;AON;3,0032E+16
17/01/2024;AON;3,0326E+14
18/01/2024;AON;3,0728E+15
19/01/2024;AON;3,1158E+15
22/01/2024;AON;3,0643E+16
23/01/2024;AON;3,0446E+15
24/01/2024;AON;3,0406E+16
25/01/2024;AON;2,9971E+15
26/01/2024;AON;3,019E+15
29/01/2024;AON;2,9839E+15
30/01/2024;AON;2,988E+16
31/01/2024;AON;2,9843E+16
1/02/2024;AON;3000
2/02/2024;AON;2,924E+15
5/02/2024;AON;2,9661E+15
6/02/2024;AON;3,0083E+15
7/02/2024;AON;3,0188E+15
8/02/2024;AON;3,0718E+16
9/02/2024;AON;3,1256E+16
12/02/2024;AON;3,1003E+15
13/02/2024;AON;3,1254E+15
14/02/2024;AON;3,0847E+15
15/02/2024;AON;3,1437E+15
16/02/2024;AON;3,1124E+14
20/02/2024;AON;3155
21/02/2024;AON;3,1128E+15
22/02/2024;AON;3,1536E+15
23/02/2024;AON;3,1532E+16
26/02/2024;AON;3,1443E+16
27/02/2024;AON;3,1539E+15
28/02/2024;AON;3,1766E+15
29/02/2024;AON;3,1599E+14
1/03/2024;AON;3,1423E+15
4/03/2024;AON;3,1601E+14
5/03/2024;AON;3,152E+16
6/03/2024;AON;3,1709E+15
7/03/2024;AON;3,1669E+16
8/03/2024;AON;31675
11/03/2024;AON;3,1797E+15
12/03/2024;AON;3,2059E+15
13/03/2024;AON;3,2028E+15
14/03/2024;AON;3,2048E+15
15/03/2024;AON;3,1899E+14
18/03/2024;AON;3,1978E+15
19/03/2024;AON;3,2277E+15
20/03/2024;AON;3,2607E+16
21/03/2024;AON;3,2652E+15
22/03/2024;AON;3,2679E+15
25/03/2024;AON;3,2758E+15
26/03/2024;AON;3,2992E+15
27/03/2024;AON;3,3379E+15
28/03/2024;AON;3,3372E+15
2/01/2024;APA;3,611E+15
3/01/2024;APA;3675
4/01/2024;APA;3,405E+15
5/01/2024;APA;3,434E+15
8/01/2024;APA;3,373E+15
9/01/2024;APA;3,297E+16
10/01/2024;APA;3,257E+15
11/01/2024;APA;3,246E+16
12/01/2024;APA;3,254E+16
16/01/2024;APA;3,127E+16
17/01/2024;APA;3,081E+16
18/01/2024;APA;3,068E+15
19/01/2024;APA;3,037E+14
22/01/2024;APA;3,071E+16
23/01/2024;APA;3,085E+16
24/01/2024;APA;3,137E+14
25/01/2024;APA;3,204E+16
26/01/2024;APA;3,211E+15
29/01/2024;APA;3,187E+14
30/01/2024;APA;3,242E+15
31/01/2024;APA;3,133E+16
1/02/2024;APA;3,08E+16
2/02/2024;APA;3,024E+16
5/02/2024;APA;2,981E+16
6/02/2024;APA;3,052E+16
7/02/2024;APA;3,055E+16
8/02/2024;APA;3,047E+16
9/02/2024;APA;2,987E+14
12/02/2024;APA;3,048E+16
13/02/2024;APA;2,963E+14
14/02/2024;APA;2,98E+16
15/02/2024;APA;3125
16/02/2024;APA;3,157E+15
20/02/2024;APA;3,098E+16
21/02/2024;APA;3,144E+16
22/02/2024;APA;3,022E+16
23/02/2024;APA;3,003E+16
26/02/2024;APA;2,962E+14
27/02/2024;APA;3,02E+16
28/02/2024;APA;2,995E+16
29/02/2024;APA;2,979E+16
1/03/2024;APA;3,041E+15
4/03/2024;APA;3,003E+16
5/03/2024;APA;3,046E+16
6/03/2024;APA;3,063E+14
7/03/2024;APA;3,055E+16
8/03/2024;APA;3,081E+16
11/03/2024;APA;3,12E+16
12/03/2024;APA;3,144E+16
13/03/2024;APA;3,256E+16
14/03/2024;APA;3,247E+16
15/03/2024;APA;320
18/03/2024;APA;3,234E+15
19/03/2024;APA;3,314E+15
20/03/2024;APA;3,379E+16
21/03/2024;APA;3,391E+15
22/03/2024;APA;3,346E+16
25/03/2024;APA;3,459E+15
26/03/2024;APA;3,288E+16
27/03/2024;APA;3,371E+16
28/03/2024;APA;3,438E+16
2/01/2024;AAPL;1,8564E+16
3/01/2024;AAPL;18425
4/01/2024;AAPL;1,8191E+16
5/01/2024;AAPL;1,8118E+16
8/01/2024;AAPL;1,8556E+16
9/01/2024;AAPL;1,8514E+16
10/01/2024;AAPL;1,8619E+16
11/01/2024;AAPL;1,8559E+16
12/01/2024;AAPL;1,8592E+15
16/01/2024;AAPL;1,8363E+15
17/01/2024;AAPL;1,8268E+16
18/01/2024;AAPL;1,8863E+15
19/01/2024;AAPL;1,9156E+16
22/01/2024;AAPL;1,9389E+16
23/01/2024;AAPL;1,9518E+16
24/01/2024;AAPL;1945
25/01/2024;AAPL;1,9417E+15
26/01/2024;AAPL;1,9242E+15
29/01/2024;AAPL;1,9173E+16
30/01/2024;AAPL;1,8804E+15
31/01/2024;AAPL;1,844E+16
1/02/2024;AAPL;1,8686E+16
2/02/2024;AAPL;1,8585E+16
5/02/2024;AAPL;1,8768E+16
6/02/2024;AAPL;1,893E+15
7/02/2024;AAPL;1,8941E+16
8/02/2024;AAPL;1,8832E+16
9/02/2024;AAPL;1,8885E+16
12/02/2024;AAPL;1,8715E+16
13/02/2024;AAPL;1,8504E+15
14/02/2024;AAPL;1,8415E+16
15/02/2024;AAPL;1,8386E+16
16/02/2024;AAPL;1,8231E+16
20/02/2024;AAPL;1,8156E+16
21/02/2024;AAPL;1,8232E+16
22/02/2024;AAPL;1,8437E+15
23/02/2024;AAPL;1,8252E+16
26/02/2024;AAPL;1,8116E+16
27/02/2024;AAPL;1,8263E+15
28/02/2024;AAPL;1,8142E+15
29/02/2024;AAPL;18075
1/03/2024;AAPL;1,7966E+16
4/03/2024;AAPL;1,751E+16
5/03/2024;AAPL;1,7012E+15
6/03/2024;AAPL;1,6912E+15
7/03/2024;AAPL;1690
8/03/2024;AAPL;1,7073E+16
11/03/2024;AAPL;17275
12/03/2024;AAPL;1,7323E+16
13/03/2024;AAPL;1,7113E+15
14/03/2024;AAPL;1730
15/03/2024;AAPL;1,7262E+15
18/03/2024;AAPL;1,7372E+16
19/03/2024;AAPL;1,7608E+15
20/03/2024;AAPL;1,7867E+15
21/03/2024;AAPL;1,7137E+15
22/03/2024;AAPL;1,7228E+16
25/03/2024;AAPL;1,7085E+16
26/03/2024;AAPL;1,6971E+15
27/03/2024;AAPL;1,7331E+16
28/03/2024;AAPL;1,7148E+16
2/01/2024;AMAT;1,5437E+15
3/01/2024;AMAT;1,5145E+15
4/01/2024;AMAT;1,4931E+16
5/01/2024;AMAT;1490
8/01/2024;AMAT;1,5156E+16
9/01/2024;AMAT;1,5103E+16
10/01/2024;AMAT;1,4981E+16
11/01/2024;AMAT;1,5195E+15
12/01/2024;AMAT;15125
16/01/2024;AMAT;1,5376E+16
17/01/2024;AMAT;1,5337E+15
18/01/2024;AMAT;1,6034E+16
19/01/2024;AMAT;1,6794E+16
22/01/2024;AMAT;1,683E+15
23/01/2024;AMAT;1,6705E+15
24/01/2024;AMAT;1,7414E+16
25/01/2024;AMAT;1,7263E+15
26/01/2024;AMAT;1,669E+16
29/01/2024;AMAT;1,6848E+16
30/01/2024;AMAT;1,6624E+16
31/01/2024;AMAT;1,643E+15
1/02/2024;AMAT;1,6697E+16
2/02/2024;AMAT;1,6818E+16
5/02/2024;AMAT;1,7109E+16
6/02/2024;AMAT;1,687E+15
7/02/2024;AMAT;1,709E+16
8/02/2024;AMAT;1,7389E+16
9/02/2024;AMAT;1,8584E+16
12/02/2024;AMAT;1,8554E+15
13/02/2024;AMAT;1,8031E+16
14/02/2024;AMAT;1,8619E+16
15/02/2024;AMAT;1,8766E+16
16/02/2024;AMAT;1,9957E+16
20/02/2024;AMAT;1,8914E+16
21/02/2024;AMAT;1,9033E+15
22/02/2024;AMAT;1,9973E+16
23/02/2024;AMAT;1,9716E+16
26/02/2024;AMAT;2,0355E+15
27/02/2024;AMAT;2,0286E+16
28/02/2024;AMAT;1,9754E+15
29/02/2024;AMAT;2,0162E+15
1/03/2024;AMAT;21025
4/03/2024;AMAT;2,0949E+16
5/03/2024;AMAT;2,0739E+16
6/03/2024;AMAT;2,1217E+15
7/03/2024;AMAT;2,1261E+16
8/03/2024;AMAT;2,0556E+16
11/03/2024;AMAT;2,0137E+15
12/03/2024;AMAT;2,0494E+16
13/03/2024;AMAT;2,0056E+16
14/03/2024;AMAT;20075
15/03/2024;AMAT;1,9865E+16
18/03/2024;AMAT;2,0073E+16
19/03/2024;AMAT;2,0134E+16
20/03/2024;AMAT;2,0506E+16
21/03/2024;AMAT;2,108E+15
22/03/2024;AMAT;21025
25/03/2024;AMAT;2,0846E+15
26/03/2024;AMAT;2,0667E+15
27/03/2024;AMAT;2080
28/03/2024;AMAT;2,0623E+16
2/01/2024;APTV;9,017E+15
3/01/2024;APTV;8,449E+15
4/01/2024;APTV;8,359E+15
5/01/2024;APTV;8,348E+14
8/01/2024;APTV;8,456E+15
9/01/2024;APTV;8,226E+15
10/01/2024;APTV;8,292E+15
11/01/2024;APTV;8,36E+14
12/01/2024;APTV;8,088E+15
16/01/2024;APTV;8,079E+15
17/01/2024;APTV;7,886E+15
18/01/2024;APTV;7,901E+15
19/01/2024;APTV;790
22/01/2024;APTV;800
23/01/2024;APTV;8,164E+15
24/01/2024;APTV;8,308E+15
25/01/2024;APTV;8,452E+14
26/01/2024;APTV;8,604E+15
29/01/2024;APTV;8,744E+15
30/01/2024;APTV;8,672E+15
31/01/2024;APTV;8,133E+15
1/02/2024;APTV;835
2/02/2024;APTV;835
5/02/2024;APTV;8,223E+14
6/02/2024;APTV;8,419E+15
7/02/2024;APTV;8,202E+14
8/02/2024;APTV;8,129E+15
9/02/2024;APTV;8,202E+14
12/02/2024;APTV;8,378E+15
13/02/2024;APTV;7,909E+15
14/02/2024;APTV;7,914E+15
15/02/2024;APTV;7,941E+15
16/02/2024;APTV;7,896E+15
20/02/2024;APTV;7,776E+15
21/02/2024;APTV;7,763E+15
22/02/2024;APTV;7,78E+15
23/02/2024;APTV;7,723E+14
26/02/2024;APTV;7,752E+14
27/02/2024;APTV;7,883E+15
28/02/2024;APTV;7,877E+14
29/02/2024;APTV;7,949E+15
1/03/2024;APTV;7,905E+15
4/03/2024;APTV;7,849E+15
5/03/2024;APTV;7,943E+15
6/03/2024;APTV;7,813E+15
7/03/2024;APTV;7,877E+14
8/03/2024;APTV;7,819E+15
11/03/2024;APTV;7,851E+15
12/03/2024;APTV;7,871E+15
13/03/2024;APTV;7,972E+15
14/03/2024;APTV;7,62E+15
15/03/2024;APTV;7,724E+15
18/03/2024;APTV;7,781E+15
19/03/2024;APTV;7,792E+15
20/03/2024;APTV;7,901E+15
21/03/2024;APTV;8,056E+15
22/03/2024;APTV;7,872E+15
25/03/2024;APTV;7,909E+15
26/03/2024;APTV;7,659E+15
27/03/2024;APTV;7,864E+15
28/03/2024;APTV;7,965E+14
2/01/2024;ACGL;7,555E+15
3/01/2024;ACGL;7,694E+15
4/01/2024;ACGL;7,747E+15
5/01/2024;ACGL;7,681E+15
8/01/2024;ACGL;7,712E+15
9/01/2024;ACGL;7,615E+14
10/01/2024;ACGL;7,696E+15
11/01/2024;ACGL;7,762E+15
12/01/2024;ACGL;7,769E+15
16/01/2024;ACGL;7,817E+15
17/01/2024;ACGL;7,867E+15
18/01/2024;ACGL;7,896E+15
19/01/2024;ACGL;8,088E+15
22/01/2024;ACGL;8,047E+15
23/01/2024;ACGL;8,034E+15
24/01/2024;ACGL;8,013E+15
25/01/2024;ACGL;7,96E+14
26/01/2024;ACGL;7,99E+14
29/01/2024;ACGL;7,973E+14
30/01/2024;ACGL;8,058E+15
31/01/2024;ACGL;8,243E+15
1/02/2024;ACGL;8,209E+15
2/02/2024;ACGL;8,33E+15
5/02/2024;ACGL;8,366E+15
6/02/2024;ACGL;8,33E+15
7/02/2024;ACGL;8,442E+15
8/02/2024;ACGL;8,276E+15
9/02/2024;ACGL;8,346E+15
12/02/2024;ACGL;8,31E+14
13/02/2024;ACGL;8,406E+15
14/02/2024;ACGL;8,487E+15
15/02/2024;ACGL;8,74E+14
16/02/2024;ACGL;8,611E+15
20/02/2024;ACGL;8,537E+15
21/02/2024;ACGL;8,471E+15
22/02/2024;ACGL;8,582E+15
23/02/2024;ACGL;8,729E+15
26/02/2024;ACGL;8,728E+15
27/02/2024;ACGL;8,722E+15
28/02/2024;ACGL;8,828E+15
29/02/2024;ACGL;8,759E+15
1/03/2024;ACGL;8,717E+15
4/03/2024;ACGL;8,714E+15
5/03/2024;ACGL;8,739E+15
6/03/2024;ACGL;8,882E+15
7/03/2024;ACGL;8,769E+15
8/03/2024;ACGL;8,761E+15
11/03/2024;ACGL;9,031E+15
12/03/2024;ACGL;9,092E+15
13/03/2024;ACGL;910
14/03/2024;ACGL;9,103E+15
15/03/2024;ACGL;9,188E+15
18/03/2024;ACGL;9,14E+14
19/03/2024;ACGL;9,167E+15
20/03/2024;ACGL;9,223E+14
21/03/2024;ACGL;9,069E+15
22/03/2024;ACGL;9,068E+15
25/03/2024;ACGL;9,099E+15
26/03/2024;ACGL;9,059E+15
27/03/2024;ACGL;9,148E+14
28/03/2024;ACGL;9,244E+15
2/01/2024;ADM;7,276E+15
3/01/2024;ADM;7,313E+15
4/01/2024;ADM;7175
5/01/2024;ADM;7,081E+15
8/01/2024;ADM;7,106E+15
9/01/2024;ADM;7,067E+15
10/01/2024;ADM;6,933E+15
11/01/2024;ADM;6,947E+15
12/01/2024;ADM;6,956E+15
16/01/2024;ADM;6,91E+14
17/01/2024;ADM;6,892E+15
18/01/2024;ADM;6,874E+15
19/01/2024;ADM;6,819E+15
22/01/2024;ADM;5,169E+16
23/01/2024;ADM;5,231E+16
24/01/2024;ADM;5,263E+16
25/01/2024;ADM;5,138E+16
26/01/2024;ADM;5,205E+15
29/01/2024;ADM;5,494E+16
30/01/2024;ADM;560
31/01/2024;ADM;5,558E+15
1/02/2024;ADM;5,676E+14
2/02/2024;ADM;5,569E+16
5/02/2024;ADM;5,296E+16
6/02/2024;ADM;5,337E+16
7/02/2024;ADM;5,288E+16
8/02/2024;ADM;5,27E+15
9/02/2024;ADM;5,305E+15
12/02/2024;ADM;5,374E+14
13/02/2024;ADM;5,247E+16
14/02/2024;ADM;5,327E+15
15/02/2024;ADM;5,431E+16
16/02/2024;ADM;5,365E+16
20/02/2024;ADM;5,34E+16
21/02/2024;ADM;5,39E+16
22/02/2024;ADM;5,37E+15
23/02/2024;ADM;5,345E+15
26/02/2024;ADM;5,317E+15
27/02/2024;ADM;5,279E+16
28/02/2024;ADM;5,301E+14
29/02/2024;ADM;5,311E+15
1/03/2024;ADM;5,424E+14
4/03/2024;ADM;5,322E+16
5/03/2024;ADM;5,346E+16
6/03/2024;ADM;5,415E+16
7/03/2024;ADM;5425
8/03/2024;ADM;5,481E+16
11/03/2024;ADM;5,491E+15
12/03/2024;ADM;5,707E+15
13/03/2024;ADM;5,827E+15
14/03/2024;ADM;5,821E+16
15/03/2024;ADM;5,931E+16
18/03/2024;ADM;6,041E+15
19/03/2024;ADM;6,103E+16
20/03/2024;ADM;6,131E+16
21/03/2024;ADM;6,247E+16
22/03/2024;ADM;620
25/03/2024;ADM;6,251E+14
26/03/2024;ADM;6,182E+15
27/03/2024;ADM;6,299E+14
28/03/2024;ADM;6,281E+16
2/01/2024;ANET;2,3156E+16
3/01/2024;ANET;2,294E+16
4/01/2024;ANET;2,3056E+16
5/01/2024;ANET;2,3092E+15
8/01/2024;ANET;2,4585E+16
9/01/2024;ANET;2,452E+15
10/01/2024;ANET;2,4923E+16
11/01/2024;ANET;2,5174E+16
12/01/2024;ANET;2,5203E+16
16/01/2024;ANET;2,5326E+16
17/01/2024;ANET;2,4899E+16
18/01/2024;ANET;2,5756E+16
19/01/2024;ANET;2,6351E+14
22/01/2024;ANET;2,666E+15
23/01/2024;ANET;2,6204E+15
24/01/2024;ANET;2,6247E+15
25/01/2024;ANET;2,6442E+15
26/01/2024;ANET;2,644E+15
29/01/2024;ANET;2,6958E+15
30/01/2024;ANET;2,7196E+15
31/01/2024;ANET;2,5868E+16
1/02/2024;ANET;2,6298E+15
2/02/2024;ANET;2,731E+15
5/02/2024;ANET;2,7297E+15
6/02/2024;ANET;2,6489E+15
7/02/2024;ANET;2,6705E+16
8/02/2024;ANET;2,7589E+15
9/02/2024;ANET;2,8245E+16
12/02/2024;ANET;2,8088E+15
13/02/2024;ANET;2,6551E+14
14/02/2024;ANET;2,6567E+15
15/02/2024;ANET;2665
16/02/2024;ANET;26175
20/02/2024;ANET;2,5961E+15
21/02/2024;ANET;2,5449E+16
22/02/2024;ANET;2,6876E+14
23/02/2024;ANET;2,6766E+15
26/02/2024;ANET;2,7374E+14
27/02/2024;ANET;2,7191E+15
28/02/2024;ANET;2,7317E+15
29/02/2024;ANET;2,7754E+15
1/03/2024;ANET;2,8774E+14
4/03/2024;ANET;2,8794E+16
5/03/2024;ANET;2,8047E+15
6/03/2024;ANET;2845
7/03/2024;ANET;2,8648E+15
8/03/2024;ANET;2,7311E+15
11/03/2024;ANET;2,7102E+15
12/03/2024;ANET;2,8186E+15
13/03/2024;ANET;2,8071E+15
14/03/2024;ANET;2,8402E+15
15/03/2024;ANET;2,7773E+15
18/03/2024;ANET;2,8932E+16
19/03/2024;ANET;2,8692E+15
20/03/2024;ANET;2,9658E+15
21/03/2024;ANET;3,046E+15
22/03/2024;ANET;3,0642E+15
25/03/2024;ANET;3055
26/03/2024;ANET;2,9783E+15
27/03/2024;ANET;2,8841E+15
28/03/2024;ANET;2,8998E+15
2/01/2024;AJG;2250
3/01/2024;AJG;2,2502E+16
4/01/2024;AJG;2,259E+16
5/01/2024;AJG;2,2528E+16
8/01/2024;AJG;2,2884E+16
9/01/2024;AJG;2,2614E+16
10/01/2024;AJG;2,3015E+16
11/01/2024;AJG;2320
12/01/2024;AJG;2,348E+15
16/01/2024;AJG;2,3347E+16
17/01/2024;AJG;2,3399E+16
18/01/2024;AJG;2,3695E+15
19/01/2024;AJG;2,3879E+15
22/01/2024;AJG;2,3752E+16
23/01/2024;AJG;2,3968E+16
24/01/2024;AJG;2,3907E+16
25/01/2024;AJG;23775
26/01/2024;AJG;2,3303E+16
29/01/2024;AJG;2,2878E+16
30/01/2024;AJG;2,3057E+16
31/01/2024;AJG;2,3216E+16
1/02/2024;AJG;2,3212E+15
2/02/2024;AJG;2,3274E+16
5/02/2024;AJG;2,3626E+16
6/02/2024;AJG;2,3405E+15
7/02/2024;AJG;2,362E+15
8/02/2024;AJG;2,3703E+16
9/02/2024;AJG;2,3884E+16
12/02/2024;AJG;2,3562E+15
13/02/2024;AJG;2,3632E+16
14/02/2024;AJG;2,3868E+16
15/02/2024;AJG;2,4055E+15
16/02/2024;AJG;2,3922E+16
20/02/2024;AJG;2,4174E+16
21/02/2024;AJG;2,401E+16
22/02/2024;AJG;2,4467E+15
23/02/2024;AJG;2450
26/02/2024;AJG;2,4404E+15
27/02/2024;AJG;2,4355E+15
28/02/2024;AJG;2,4547E+16
29/02/2024;AJG;2,4393E+16
1/03/2024;AJG;2,4354E+15
4/03/2024;AJG;2,4252E+16
5/03/2024;AJG;2,4535E+16
6/03/2024;AJG;2,4862E+15
7/03/2024;AJG;2,4991E+16
8/03/2024;AJG;2,5169E+16
11/03/2024;AJG;2,5271E+15
12/03/2024;AJG;2,5482E+16
13/03/2024;AJG;2,5538E+15
14/03/2024;AJG;2,5491E+16
15/03/2024;AJG;2,5317E+15
18/03/2024;AJG;2,5369E+16
19/03/2024;AJG;2,5386E+16
20/03/2024;AJG;2,5587E+15
21/03/2024;AJG;2,503E+15
22/03/2024;AJG;2,4653E+16
25/03/2024;AJG;2,4558E+15
26/03/2024;AJG;2,4623E+16
27/03/2024;AJG;2,4779E+15
28/03/2024;AJG;2,5004E+15
2/01/2024;AIZ;1,6986E+16
3/01/2024;AIZ;1,6999E+16
4/01/2024;AIZ;1,6908E+15
5/01/2024;AIZ;1,6808E+15
8/01/2024;AIZ;1660
9/01/2024;AIZ;1,6414E+16
10/01/2024;AIZ;1,633E+15
11/01/2024;AIZ;1,666E+16
12/01/2024;AIZ;1,6464E+16
16/01/2024;AIZ;1,6449E+16
17/01/2024;AIZ;1,6613E+15
18/01/2024;AIZ;1,6658E+15
19/01/2024;AIZ;1,6782E+16
22/01/2024;AIZ;1,688E+15
23/01/2024;AIZ;1,6915E+16
24/01/2024;AIZ;1,6959E+16
25/01/2024;AIZ;1,7133E+15
26/01/2024;AIZ;1,7068E+16
29/01/2024;AIZ;1,6933E+15
30/01/2024;AIZ;1,7009E+16
31/01/2024;AIZ;1,6795E+15
1/02/2024;AIZ;1,693E+15
2/02/2024;AIZ;1,6686E+16
5/02/2024;AIZ;1,6841E+16
6/02/2024;AIZ;1,6889E+16
7/02/2024;AIZ;1,7535E+16
8/02/2024;AIZ;1,7457E+16
9/02/2024;AIZ;1,7449E+16
12/02/2024;AIZ;1,7189E+16
13/02/2024;AIZ;1,7122E+16
14/02/2024;AIZ;1,7178E+16
15/02/2024;AIZ;1,7251E+16
16/02/2024;AIZ;1,7372E+16
20/02/2024;AIZ;1,7463E+15
21/02/2024;AIZ;1,742E+15
22/02/2024;AIZ;1,7746E+15
23/02/2024;AIZ;1,7837E+15
26/02/2024;AIZ;1,7894E+16
27/02/2024;AIZ;18175
28/02/2024;AIZ;18225
29/02/2024;AIZ;1,8145E+15
1/03/2024;AIZ;1,8046E+15
4/03/2024;AIZ;1,7803E+16
5/03/2024;AIZ;1,7861E+16
6/03/2024;AIZ;1,7984E+16
7/03/2024;AIZ;1,7891E+16
8/03/2024;AIZ;1,7851E+16
11/03/2024;AIZ;1,7835E+16
12/03/2024;AIZ;1,8112E+15
13/03/2024;AIZ;1,8151E+16
14/03/2024;AIZ;1,7982E+16
15/03/2024;AIZ;1,8116E+16
18/03/2024;AIZ;1,7839E+16
19/03/2024;AIZ;1,7926E+16
20/03/2024;AIZ;1,8061E+16
21/03/2024;AIZ;1,7954E+15
22/03/2024;AIZ;1,7968E+16
25/03/2024;AIZ;1,8149E+16
26/03/2024;AIZ;1,8327E+16
27/03/2024;AIZ;1,8741E+16
28/03/2024;AIZ;1,8824E+16
2/01/2024;T;1725
3/01/2024;T;1,723E+16
4/01/2024;T;1,715E+16
5/01/2024;T;1,747E+16
8/01/2024;T;1,732E+15
9/01/2024;T;1,695E+16
10/01/2024;T;1,687E+14
11/01/2024;T;1,623E+16
12/01/2024;T;1,648E+16
16/01/2024;T;1,644E+16
17/01/2024;T;1,641E+15
18/01/2024;T;1,64E+16
19/01/2024;T;1,667E+16
22/01/2024;T;1,68E+16
23/01/2024;T;1,719E+16
24/01/2024;T;1,668E+15
25/01/2024;T;1,718E+15
26/01/2024;T;1,729E+16
29/01/2024;T;1725
30/01/2024;T;1,753E+16
31/01/2024;T;1,769E+16
1/02/2024;T;1,804E+16
2/02/2024;T;1,783E+16
5/02/2024;T;1,773E+16
6/02/2024;T;1,761E+16
7/02/2024;T;1,733E+16
8/02/2024;T;1,682E+15
9/02/2024;T;1,684E+15
12/02/2024;T;1,702E+16
13/02/2024;T;1,69E+16
14/02/2024;T;1,691E+15
15/02/2024;T;1,709E+15
16/02/2024;T;1,697E+16
20/02/2024;T;1,691E+15
21/02/2024;T;170
22/02/2024;T;1,659E+15
23/02/2024;T;1,68E+16
26/02/2024;T;1,66E+16
27/02/2024;T;1,683E+16
28/02/2024;T;1,696E+16
29/02/2024;T;1,693E+15
1/03/2024;T;1,698E+16
4/03/2024;T;1,68E+16
5/03/2024;T;1,717E+16
6/03/2024;T;1,718E+15
7/03/2024;T;1,705E+16
8/03/2024;T;1,72E+16
11/03/2024;T;1,733E+16
12/03/2024;T;1,72E+16
13/03/2024;T;1,719E+16
14/03/2024;T;1,701E+16
15/03/2024;T;1,705E+16
18/03/2024;T;1,73E+16
19/03/2024;T;1,717E+16
20/03/2024;T;1,721E+16
21/03/2024;T;1,716E+15
22/03/2024;T;1,698E+16
25/03/2024;T;1,712E+14
26/03/2024;T;1,718E+15
27/03/2024;T;1,755E+16
28/03/2024;T;1,76E+16
2/01/2024;ATO;1,1693E+16
3/01/2024;ATO;1,1802E+15
4/01/2024;ATO;1,176E+15
5/01/2024;ATO;1,1798E+15
8/01/2024;ATO;1,1885E+15
9/01/2024;ATO;1,1836E+16
10/01/2024;ATO;1,1804E+16
11/01/2024;ATO;1,1539E+16
12/01/2024;ATO;1,1579E+16
16/01/2024;ATO;1,1408E+16
17/01/2024;ATO;1,1274E+16
18/01/2024;ATO;1,1243E+16
19/01/2024;ATO;1,1308E+16
22/01/2024;ATO;1,1314E+16
23/01/2024;ATO;1,127E+16
24/01/2024;ATO;1,1089E+16
25/01/2024;ATO;1,1392E+16
26/01/2024;ATO;1,137E+16
29/01/2024;ATO;1,1426E+16
30/01/2024;ATO;1,1451E+16
31/01/2024;ATO;1,1394E+16
1/02/2024;ATO;1,1579E+16
2/02/2024;ATO;1,1377E+15
5/02/2024;ATO;1,1178E+16
6/02/2024;ATO;1,1181E+16
